timestamp	gaze sample index	pupil_center_left_x	pupil_center_left_y	pupil_center_left_z	pupil_diameter_left	gaze_direction_left_x	gaze_direction_left_y	gaze_direction_left_z	azimuth_left	elevation_left	pupil_center_right_x	pupil_center_right_y	pupil_center_right_z	pupil_diameter_right	gaze_direction_right_x	gaze_direction_right_y	gaze_direction_right_z	azimuth_right	elevation_right	gaze_point_video_x	gaze_point_video_y	gaze_point_3D_x	gaze_point_3D_y	gaze_point_3D_z
3.092776e+01	1538	34.03	-12.96	-31.25	2.74	-0.0029	0.0263	0.9996	0.1634	-1.5089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	895.4096	538.5763	32.58	0.45	477.79
3.094786e+01	1539	34.02	-12.96	-31.25	2.75	-0.0021	0.0261	0.9997	0.1202	-1.4952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	894.6983	538.8155	32.95	0.32	477.80
3.096783e+01	1540	34.01	-12.97	-31.24	2.75	-0.0066	0.0248	0.9997	0.3788	-1.4229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	899.0900	540.1260	30.64	-0.33	477.81
3.098793e+01	1541	33.99	-12.98	-31.23	2.75	-0.0091	0.0239	0.9997	0.5217	-1.3714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	901.5359	541.0535	29.36	-0.80	477.82
3.100791e+01	1542	33.98	-12.99	-31.23	2.76	-0.0108	0.0230	0.9997	0.6182	-1.3160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	903.1869	542.0332	28.49	-1.30	477.83
3.102800e+01	1543	33.96	-13.00	-31.22	2.77	-0.0144	0.0226	0.9996	0.8235	-1.2949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	906.7136	542.4613	26.64	-1.49	477.81
3.104798e+01	1544	33.94	-13.02	-31.21	2.77	-0.0188	0.0218	0.9996	1.0801	-1.2510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.0986	543.2998	24.34	-1.90	477.80
3.106807e+01	1545	33.93	-13.03	-31.20	2.77	-0.0200	0.0200	0.9996	1.1440	-1.1439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.1706	545.1675	23.77	-2.87	477.82
3.108805e+01	1546	33.93	-13.04	-31.20	2.77	-0.0182	0.0196	0.9996	1.0417	-1.1238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.4271	545.4938	24.68	-3.05	477.84
3.110815e+01	1547	33.93	-13.05	-31.20	2.77	-0.0183	0.0184	0.9997	1.0476	-1.0548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.5177	546.6877	24.62	-3.67	477.85
3.112812e+01	1548	33.92	-13.06	-31.20	2.77	-0.0193	0.0171	0.9997	1.1084	-0.9789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.5416	548.0178	24.07	-4.36	477.85
3.114822e+01	1549	33.92	-13.08	-31.19	2.76	-0.0210	0.0154	0.9997	1.2024	-0.8809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.1238	549.7342	23.23	-5.25	477.85
3.116820e+01	1550	33.91	-13.09	-31.19	2.76	-0.0224	0.0139	0.9997	1.2810	-0.7963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.4494	551.2149	22.53	-6.01	477.85
3.118829e+01	1551	33.91	-13.10	-31.19	2.76	-0.0212	0.0133	0.9997	1.2155	-0.7626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.3434	551.8034	23.10	-6.33	477.87
3.120827e+01	1552	33.90	-13.12	-31.18	2.75	-0.0209	0.0126	0.9997	1.1975	-0.7207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.0367	552.5443	23.26	-6.72	477.88
3.122836e+01	1553	33.90	-13.13	-31.18	2.75	-0.0225	0.0112	0.9997	1.2897	-0.6446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.5829	553.8776	22.44	-7.40	477.88
3.124834e+01	1554	33.90	-13.14	-31.18	2.74	-0.0230	0.0095	0.9997	1.3180	-0.5461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.0402	555.5862	22.19	-8.29	477.88
3.126844e+01	1555	33.90	-13.16	-31.18	2.74	-0.0235	0.0085	0.9997	1.3494	-0.4884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.5608	556.5989	21.91	-8.82	477.88
3.128841e+01	1556	33.90	-13.16	-31.18	2.74	-0.0241	0.0087	0.9997	1.3826	-0.5001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	916.1288	556.4197	21.61	-8.72	477.88
3.130851e+01	1557	33.90	-13.17	-31.18	2.75	-0.0245	0.0090	0.9997	1.4056	-0.5180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	916.5233	556.1307	21.41	-8.56	477.87
3.132849e+01	1558	33.92	-13.16	-31.18	2.78	-0.0227	0.0131	0.9997	1.2990	-0.7487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.7299	552.1572	22.38	-6.50	477.87
3.134858e+01	1559	33.93	-13.14	-31.19	2.81	-0.0232	0.0143	0.9996	1.3323	-0.8205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.2978	550.9250	22.09	-5.85	477.84
3.136856e+01	1560	33.93	-13.14	-31.20	2.81	-0.0232	0.0148	0.9996	1.3294	-0.8474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.2409	550.4550	22.12	-5.61	477.83
3.138865e+01	1561	33.94	-13.13	-31.21	2.81	-0.0236	0.0157	0.9996	1.3526	-0.8998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.6359	549.5565	21.92	-5.14	477.81
3.140863e+01	1562	33.96	-13.11	-31.20	2.83	-0.0138	0.0209	0.9997	0.7888	-1.1986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	906.0901	544.2911	26.95	-2.46	477.86
3.142873e+01	1563	33.97	-13.12	-31.19	2.82	-0.0094	0.0185	0.9998	0.5376	-1.0594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	901.7721	546.6120	29.20	-3.70	477.92
3.144871e+01	1564	33.97	-13.11	-31.23	2.81	-0.0153	0.0176	0.9997	0.8771	-1.0078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.5193	547.5600	26.18	-4.15	477.86
3.146880e+01	1565	33.98	-13.10	-31.25	2.80	-0.0190	0.0168	0.9997	1.0862	-0.9629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.0448	548.3579	24.33	-4.54	477.80
3.148878e+01	1566	33.99	-13.09	-31.28	2.80	-0.0217	0.0165	0.9996	1.2414	-0.9476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.6628	548.6348	22.96	-4.67	477.75
3.150887e+01	1567	33.99	-13.08	-31.29	2.79	-0.0223	0.0155	0.9996	1.2782	-0.8906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.2634	549.6031	22.63	-5.17	477.74
3.152885e+01	1568	33.99	-13.08	-31.28	2.79	-0.0201	0.0158	0.9997	1.1505	-0.9081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.1050	549.2735	23.77	-5.01	477.78
3.154894e+01	1569	33.99	-13.09	-31.27	2.78	-0.0180	0.0149	0.9997	1.0312	-0.8532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.0698	550.1812	24.82	-5.50	477.81
3.156892e+01	1570	33.98	-13.08	-31.26	2.78	-0.0173	0.0152	0.9997	0.9896	-0.8720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909.3752	549.8436	25.19	-5.33	477.83
3.158902e+01	1571	33.98	-13.08	-31.22	2.79	-0.0120	0.0173	0.9998	0.6852	-0.9895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	904.2555	547.7735	27.89	-4.29	477.88
3.160899e+01	1572	33.97	-13.06	-31.22	2.78	-0.0093	0.0198	0.9998	0.5347	-1.1329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	901.7477	545.2510	29.22	-2.99	477.88
3.162909e+01	1573	33.97	-13.01	-31.23	2.77	-0.0073	0.0237	0.9997	0.4207	-1.3602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	899.8702	541.2796	30.23	-0.93	477.84
3.164907e+01	1574	34.05	-12.82	-31.61	2.79	-0.0424	0.0350	0.9985	2.4324	-2.0071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	933.9809	530.3720	12.45	5.01	476.84
3.166916e+01	1575	34.01	-12.90	-31.37	2.76	-0.0233	0.0277	0.9993	1.3341	-1.5874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.3418	537.4188	22.15	1.20	477.52
3.168914e+01	1576	33.99	-12.91	-31.28	2.74	-0.0163	0.0276	0.9995	0.9319	-1.5817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.5570	537.4288	25.71	1.15	477.68
3.170923e+01	1577	33.98	-12.89	-31.25	2.74	-0.0154	0.0295	0.9994	0.8833	-1.6920	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.7710	535.5167	26.13	2.14	477.68
3.172921e+01	1578	33.98	-12.87	-31.25	2.74	-0.0154	0.0314	0.9994	0.8833	-1.7973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.7957	533.6784	26.13	3.10	477.66
3.174931e+01	1579	33.98	-12.85	-31.24	2.74	-0.0157	0.0322	0.9994	0.9018	-1.8447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.1196	532.8484	25.97	3.54	477.65
3.176928e+01	1580	33.98	-12.85	-31.24	2.73	-0.0152	0.0320	0.9994	0.8685	-1.8349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.5481	532.9964	26.27	3.46	477.66
3.178938e+01	1581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.180936e+01	1582	33.99	-12.84	-31.24	2.73	-0.0157	0.0326	0.9993	0.8995	-1.8704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.0784	532.3785	26.00	3.78	477.64
3.182945e+01	1583	33.99	-12.82	-31.25	2.73	-0.0151	0.0336	0.9993	0.8661	-1.9248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.5162	531.4241	26.30	4.28	477.63
3.184943e+01	1584	33.98	-12.80	-31.25	2.73	-0.0164	0.0360	0.9992	0.9409	-2.0610	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.8275	529.0896	25.63	5.51	477.57
3.186952e+01	1585	33.98	-12.79	-31.24	2.73	-0.0169	0.0377	0.9991	0.9700	-2.1578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909.3485	527.4253	25.37	6.38	477.54
3.188950e+01	1586	33.98	-12.78	-31.25	2.74	-0.0181	0.0382	0.9991	1.0387	-2.1880	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.5209	526.9089	24.76	6.66	477.52
3.190959e+01	1587	33.98	-12.77	-31.25	2.74	-0.0187	0.0386	0.9991	1.0718	-2.2109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.0830	526.5114	24.46	6.87	477.50
3.192957e+01	1588	33.98	-12.76	-31.25	2.75	-0.0195	0.0391	0.9990	1.1190	-2.2429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.8902	525.9610	24.05	7.16	477.48
3.194967e+01	1589	33.98	-12.76	-31.25	2.75	-0.0191	0.0396	0.9990	1.0959	-2.2715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.5019	525.4607	24.25	7.42	477.47
3.196965e+01	1590	33.98	-12.75	-31.25	2.76	-0.0195	0.0402	0.9990	1.1156	-2.3021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.8467	524.9343	24.08	7.70	477.46
3.198974e+01	1591	33.98	-12.76	-31.25	2.76	-0.0180	0.0415	0.9990	1.0320	-2.3798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.4459	523.6011	24.82	8.39	477.45
3.200972e+01	1592	33.98	-12.76	-31.25	2.77	-0.0173	0.0424	0.9990	0.9895	-2.4280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909.7341	522.7739	25.20	8.81	477.44
3.202981e+01	1593	33.96	-12.80	-31.21	2.76	-0.0194	0.0373	0.9991	1.1139	-2.1377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.8235	527.8230	24.07	6.19	477.56
3.204979e+01	1594	33.96	-12.82	-31.20	2.75	-0.0187	0.0364	0.9992	1.0729	-2.0853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.1173	528.7348	24.43	5.71	477.60
3.206988e+01	1595	33.97	-12.82	-31.20	2.75	-0.0182	0.0363	0.9992	1.0429	-2.0830	-33.34	-13.47	-31.72	3.02	0.0652	-0.0096	0.9978	-3.7361	0.5503	934.3873	547.7254	14.82	-4.93	583.42
3.208986e+01	1596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-13.87	-30.89	2.93	0.1029	0.0249	0.9944	-5.9052	-1.4252	910.3977	537.3369	30.18	1.48	582.52
3.210996e+01	1597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.34	-13.72	-31.18	2.97	0.1357	0.0353	0.9901	-7.8054	-2.0246	878.4871	526.4748	50.38	8.08	579.59
3.212994e+01	1598	33.98	-12.82	-31.21	2.75	-0.0200	0.0359	0.9992	1.1469	-2.0598	-33.42	-13.51	-31.62	3.02	0.1581	0.0357	0.9868	-9.0997	-2.0478	887.0202	538.4424	26.50	0.33	342.48
3.215003e+01	1599	33.98	-12.81	-31.21	2.75	-0.0220	0.0367	0.9991	1.2607	-2.1036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	889.0074	536.9011	25.76	0.92	342.43
3.217001e+01	1600	34.00	-12.80	-31.21	2.74	-0.0204	0.0367	0.9991	1.1706	-2.1016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	887.3887	536.8837	26.37	0.92	342.44
3.219010e+01	1601	34.00	-12.80	-31.21	2.75	-0.0198	0.0370	0.9991	1.1376	-2.1200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	886.8262	536.5590	26.58	1.04	342.45
3.221008e+01	1602	34.04	-12.78	-31.22	2.75	-0.0135	0.0382	0.9992	0.7740	-2.1873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.4311	535.2595	28.99	1.49	342.46
3.223018e+01	1603	34.06	-12.77	-31.23	2.76	-0.0104	0.0408	0.9991	0.5948	-2.3379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	877.2917	532.5442	30.18	2.49	342.43
3.225015e+01	1604	34.10	-12.72	-31.24	2.78	-0.0041	0.0491	0.9988	0.2354	-2.8115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	871.0355	524.0955	32.56	5.62	342.30
3.227025e+01	1605	34.11	-12.73	-31.24	2.77	-0.0035	0.0471	0.9989	0.1990	-2.6974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	870.3621	526.0866	32.81	4.87	342.34
3.229023e+01	1606	34.12	-12.73	-31.23	2.76	-0.0021	0.0468	0.9989	0.1222	-2.6813	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.9927	526.3457	33.32	4.77	342.34
3.231032e+01	1607	34.13	-12.72	-31.22	2.76	-0.0003	0.0481	0.9988	0.0163	-2.7542	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	867.1308	525.0443	34.03	5.25	342.33
3.233030e+01	1608	34.14	-12.73	-31.21	2.76	0.0003	0.0474	0.9989	-0.0150	-2.7148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	866.5639	525.7443	34.24	4.98	342.36
3.235039e+01	1609	34.15	-12.74	-31.20	2.76	0.0013	0.0477	0.9989	-0.0728	-2.7325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.5398	525.4446	34.62	5.09	342.36
3.237037e+01	1610	34.16	-12.74	-31.21	2.76	0.0024	0.0483	0.9988	-0.1376	-2.7670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	864.3940	524.8269	35.06	5.31	342.35
3.239047e+01	1611	34.16	-12.75	-31.21	2.76	0.0016	0.0469	0.9989	-0.0899	-2.6867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.2141	526.2569	34.74	4.78	342.37
3.241045e+01	1612	34.15	-12.75	-31.21	2.75	0.0013	0.0457	0.9990	-0.0733	-2.6192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.4936	527.4496	34.63	4.34	342.39
3.243054e+01	1613	34.04	-12.71	-31.22	2.81	-0.0080	0.0469	0.9989	0.4617	-2.6909	-33.38	-13.58	-31.35	3.03	0.1551	0.1211	0.9805	-8.9890	-6.9529	882.0107	492.7735	25.61	15.59	306.09
3.245052e+01	1614	33.85	-12.55	-31.31	2.81	-0.0336	0.0660	0.9973	1.9310	-3.7849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	891.0777	510.1872	22.47	9.78	306.08
3.247061e+01	1615	33.77	-12.49	-31.34	2.82	-0.0422	0.0746	0.9963	2.4248	-4.2810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900.0106	501.3684	19.50	12.77	305.74
3.249059e+01	1616	33.72	-12.50	-31.28	2.81	-0.0504	0.0747	0.9959	2.8955	-4.2818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.4247	501.5099	16.68	12.76	305.67
3.251068e+01	1617	33.70	-12.52	-31.22	2.81	-0.0536	0.0752	0.9957	3.0820	-4.3103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.7567	501.1185	15.56	12.90	305.65
3.253066e+01	1618	33.70	-12.53	-31.20	2.81	-0.0540	0.0752	0.9957	3.1025	-4.3126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.1281	501.1111	15.44	12.91	305.67
3.255076e+01	1619	33.69	-12.54	-31.19	2.80	-0.0546	0.0746	0.9957	3.1393	-4.2792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.7812	501.7205	15.22	12.71	305.68
3.257073e+01	1620	33.69	-12.54	-31.19	2.80	-0.0546	0.0742	0.9957	3.1404	-4.2553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.7995	502.1423	15.21	12.57	305.69
3.259083e+01	1621	33.70	-12.54	-31.18	2.79	-0.0533	0.0725	0.9959	3.0651	-4.1578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.4658	503.8624	15.65	11.99	305.77
3.261081e+01	1622	33.69	-12.54	-31.17	2.79	-0.0538	0.0722	0.9959	3.0903	-4.1400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.9116	504.1884	15.50	11.88	305.78
3.263090e+01	1623	33.71	-12.51	-31.23	2.79	-0.0539	0.0763	0.9956	3.1014	-4.3742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.0882	499.9430	15.46	13.30	305.62
3.265088e+01	1624	33.70	-12.52	-31.21	2.79	-0.0538	0.0751	0.9957	3.0942	-4.3050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.9660	501.2003	15.49	12.88	305.67
3.267097e+01	1625	33.71	-12.50	-31.25	2.79	-0.0544	0.0766	0.9956	3.1252	-4.3929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.4881	499.5935	15.32	13.41	305.58
3.269095e+01	1626	33.72	-12.49	-31.26	2.80	-0.0544	0.0772	0.9955	3.1289	-4.4275	-33.28	-14.21	-29.65	2.89	0.0876	0.1676	0.9820	-5.0968	-9.6464	941.4405	455.8056	5.85	28.24	305.60
3.271105e+01	1627	33.72	-12.49	-31.27	2.79	-0.0546	0.0776	0.9955	3.1365	-4.4520	-33.65	-12.79	-32.20	3.08	-0.0040	0.0314	0.9995	0.2297	-1.8005	986.2386	505.2319	-21.10	26.71	687.89
3.273103e+01	1628	33.73	-12.48	-31.28	2.79	-0.0549	0.0775	0.9955	3.1574	-4.4436	-33.79	-12.28	-33.26	3.17	-0.0395	-0.0304	0.9988	2.2672	1.7432	1003.1984	534.8266	-34.10	4.59	687.09
3.275112e+01	1629	33.73	-12.48	-31.29	2.79	-0.0551	0.0775	0.9955	3.1692	-4.4448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	966.5443	482.7042	-6.04	43.43	686.88
3.277110e+01	1630	33.73	-12.48	-31.30	2.79	-0.0552	0.0777	0.9954	3.1736	-4.4549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	966.6145	482.5304	-6.09	43.56	686.86
3.279119e+01	1631	33.74	-12.47	-31.31	2.80	-0.0555	0.0785	0.9954	3.1890	-4.4997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	966.8729	481.7757	-6.27	44.13	686.79
3.281117e+01	1632	33.74	-12.47	-31.32	2.80	-0.0558	0.0795	0.9953	3.2063	-4.5598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	967.1644	480.7598	-6.48	44.89	686.71
3.283126e+01	1633	33.74	-12.47	-31.29	2.80	-0.0541	0.0805	0.9953	3.1131	-4.6145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	965.6189	479.8395	-5.31	45.57	686.75
3.285124e+01	1634	33.75	-12.48	-31.28	2.81	-0.0530	0.0803	0.9954	3.0458	-4.6073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	964.4916	479.9556	-4.46	45.47	686.81
3.287134e+01	1635	33.75	-12.47	-31.30	2.81	-0.0541	0.0805	0.9953	3.1117	-4.6171	-33.88	-12.32	-33.24	3.24	0.1076	0.0198	0.9940	-6.1796	-1.1338	930.7430	523.6170	9.90	5.94	332.48
3.289131e+01	1636	33.75	-12.46	-31.31	2.81	-0.0540	0.0810	0.9952	3.1048	-4.6474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	919.6922	492.7260	14.06	17.10	331.80
3.291141e+01	1637	33.75	-12.46	-31.32	2.82	-0.0536	0.0815	0.9952	3.0838	-4.6723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	919.3234	492.2749	14.19	17.26	331.79
3.293139e+01	1638	33.75	-12.47	-31.29	2.82	-0.0526	0.0813	0.9953	3.0249	-4.6637	-33.91	-12.34	-33.28	3.26	0.1669	0.0388	0.9852	-9.6147	-2.2239	897.8804	520.8446	17.17	5.32	261.05
3.295148e+01	1639	33.75	-12.47	-31.27	2.82	-0.0518	0.0816	0.9953	2.9764	-4.6782	-33.91	-12.35	-33.30	3.26	0.1927	0.0453	0.9802	-11.1240	-2.5989	882.4488	521.2124	19.33	4.62	233.76
3.297146e+01	1640	33.75	-12.47	-31.26	2.82	-0.0513	0.0821	0.9953	2.9501	-4.7106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	879.5782	502.5814	20.11	9.37	233.42
3.299155e+01	1641	33.75	-12.46	-31.28	2.82	-0.0511	0.0831	0.9952	2.9415	-4.7663	-33.64	-13.14	-31.68	3.09	0.1493	0.0861	0.9850	-8.6184	-4.9376	907.6334	492.3420	16.70	15.56	300.46
3.301153e+01	1642	33.76	-12.46	-31.28	2.82	-0.0511	0.0834	0.9952	2.9406	-4.7863	-33.52	-13.51	-30.89	3.01	0.1254	0.1101	0.9860	-7.2491	-6.3204	920.6262	477.4609	14.06	23.08	337.99
3.303163e+01	1643	33.76	-12.45	-31.29	2.82	-0.0512	0.0837	0.9952	2.9470	-4.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	918.6786	489.5132	14.73	18.63	338.38
3.305161e+01	1644	33.76	-12.45	-31.30	2.82	-0.0525	0.0835	0.9951	3.0177	-4.7897	-33.47	-13.70	-30.46	2.98	0.1087	0.1260	0.9860	-6.2934	-7.2412	930.0435	468.4979	11.20	27.89	356.33
3.307170e+01	1645	33.76	-12.45	-31.31	2.82	-0.0530	0.0834	0.9951	3.0460	-4.7821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924.9546	488.4943	13.09	20.09	357.08
3.309168e+01	1646	33.76	-12.45	-31.31	2.82	-0.0537	0.0832	0.9951	3.0881	-4.7712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	925.6837	488.6951	12.81	20.01	357.07
3.311177e+01	1647	33.76	-12.45	-31.31	2.81	-0.0544	0.0831	0.9951	3.1265	-4.7659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.3504	488.7971	12.55	19.97	357.06
3.313175e+01	1648	33.76	-12.45	-31.32	2.81	-0.0552	0.0830	0.9950	3.1734	-4.7623	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.1619	488.8647	12.23	19.95	357.03
3.315184e+01	1649	33.76	-12.47	-31.28	2.80	-0.0526	0.0822	0.9952	3.0253	-4.7130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924.6056	489.7458	13.23	19.60	357.15
3.317182e+01	1650	33.75	-12.48	-31.27	2.79	-0.0525	0.0816	0.9953	3.0178	-4.6777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924.4861	490.3818	13.27	19.35	357.19
3.319192e+01	1651	33.75	-12.47	-31.29	2.80	-0.0542	0.0819	0.9952	3.1173	-4.6974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.2007	490.0294	12.60	19.49	357.12
3.321189e+01	1652	33.75	-12.47	-31.30	2.80	-0.0548	0.0817	0.9951	3.1518	-4.6889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.7966	490.1774	12.36	19.44	357.10
3.323199e+01	1653	33.75	-12.46	-31.30	2.80	-0.0552	0.0820	0.9951	3.1740	-4.7024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.1856	489.9400	12.21	19.53	357.08
3.325197e+01	1654	33.75	-12.46	-31.30	2.80	-0.0548	0.0825	0.9951	3.1501	-4.7328	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.7749	489.3995	12.38	19.74	357.07
3.327206e+01	1655	33.75	-12.46	-31.30	2.80	-0.0547	0.0830	0.9951	3.1462	-4.7589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.7140	488.9374	12.40	19.92	357.06
3.329204e+01	1656	33.75	-12.46	-31.30	2.80	-0.0546	0.0833	0.9950	3.1403	-4.7780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.6171	488.5991	12.44	20.05	357.05
